GeneID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
CEP55	35.9726743843072	-2.33289655010886	0.486603257346053	-4.79424770568231	1.63286415459035e-06	1.29442248730632e-05
TM4SF4	112.864784794041	-3.3617821865843	0.824899622109674	-4.07538335147563	4.5938605825361e-05	0.000248010617854904
LOC103900379	61.1058407289988	2.98920071251079	0.247724399031422	12.0666382649358	1.58476936881611e-33	1.31621191346981e-30
FOSL2	20.0023284538629	2.53812963622414	0.666030330934238	3.81083190710537	0.000138499922047928	0.000651299502766322
HOXC10	15.1153856011261	8.86771366793576	0.781824147902734	11.3423379051717	8.0952451367882e-30	4.16211246390011e-27
PI16	9.09351730702682	-2.77598132440264	0.675784994685564	-4.10778775236683	3.99466937348038e-05	0.000219941077131401
ADAM11	6.42002892745468	-3.97819955429978	0.787981082248516	-5.04859779494696	4.45064626100089e-07	4.08272112829453e-06
ADAM12	4.88672100328413	-4.73596378684026	0.862109536554035	-5.49345945733361	3.94135621080706e-08	4.65080032875234e-07
ADAM22	6.11303614994907	-3.45479707245988	0.759738159304325	-4.54735230835761	5.43250172646609e-06	3.7241092787717e-05
ADAM23	27.2836835688506	-2.23115028358979	0.705538098870081	-3.16233848627449	0.00156507528198533	0.0054091286234301
RAPSN	9.40959797718065	-2.07861984537603	0.42121663345252	-4.93480000620711	8.0232930734405e-07	6.91912901868507e-06
OSBPL6	51.4777517746666	2.79403787069576	0.260012313773448	10.7457905748658	6.20282201223252e-27	1.8603297018354e-24
DNAH1	4.03718925503402	2.55600810059875	0.671379247693082	3.80710024830439	0.000140605759709705	0.000660339446535746
BCAN	16.4873171948902	-2.38619486060239	0.75755990705951	-3.14984311915934	0.0016335815735367	0.00559751832734869
RACGAP1	27.5536503591544	-3.02841991958188	0.631558268652947	-4.79515520561739	1.62548929287874e-06	1.28952299009638e-05
LOC103899845	8.83797978358082	3.00393380678712	0.546491697453043	5.49676019011292	3.86832176752115e-08	4.57963488200941e-07
SPC25	15.4976562875066	-2.8767622852571	0.586181493550511	-4.90763068590327	9.21832295072028e-07	7.78796814545594e-06
COL16A1	7.19344612983797	-3.32042305636476	0.593525465681796	-5.59440706145694	2.21377014217266e-08	2.7890403996544e-07
SPTBN5	69.5574706379967	4.88562797491749	0.594847819475564	8.2132401178251	2.15298403041085e-16	1.2702605779424e-14
FANCG	4.89111474456016	-2.57209541235904	0.538881741582445	-4.77302386383697	1.81480277646201e-06	1.4157821949032e-05
MIS12	9.2479928772207	-2.89557647945241	0.723045237214831	-4.00469615235439	6.20972462703065e-05	0.000322959522148603
ECM2	45.5758757506214	-4.10221049827993	0.445431595438325	-9.20951845421555	3.27591226808364e-20	3.57272977358576e-18
CUNH14orf180	54.8472784873595	2.34522269544583	0.319813093129439	7.33310407181059	2.24882164337674e-13	7.63538593821969e-12
BUB1B	21.1786298259157	-6.31446435090018	0.787371609048759	-8.01967492646683	1.06025379870071e-15	5.47730156199599e-14
LOC103896825	11.8705862338315	-2.54497959428942	0.431200189128644	-5.90208366891544	3.58939037641537e-09	5.45840111185306e-08
C1QC	132.696613228706	-2.2089635108418	0.426291875998339	-5.18181001143547	2.19742984169983e-07	2.1588398544889e-06
LOC103896836	4.37654959611053	2.8295700076602	0.627456384911465	4.50958835658268	6.49535379514236e-06	4.3831459328845e-05
TNIP2	68.5799946451151	2.93570393831791	0.442897643569434	6.62840270419655	3.3933867295043e-11	7.8792250577329e-10
SYCP1	32.4543793235535	-3.73288694312099	0.701431544165223	-5.32181219132868	1.02738610644548e-07	1.10265286195744e-06
RAD51	3.17116939728695	-3.47941530534281	0.843747738132091	-4.12376252770244	3.72733184112665e-05	0.000206910035417195
FAM69B	54.3617272189727	2.81502704006446	0.476053360841839	5.91325946126385	3.35403201846863e-09	5.13367331388614e-08
FAM69C	4.36203214678765	-3.348524559474	0.79298507475263	-4.22268295594159	2.41411293023239e-05	0.000142277168710257
OLFML1	2.24912953284849	-4.04398004485733	0.861993990773138	-4.69142486855414	2.71308902010775e-06	2.02721260554349e-05
OLFML3	22.4858622334414	-4.55870777715143	0.590134975020396	-7.72485612633597	1.11979748708226e-14	4.7600210504044e-13
